transaction_id,transaction_date,amount,account_type,category,business_unit,region,customer_id,vendor_id,description
TRX105105,2023-02-17,-65257.35,Expense,Rent,Enterprise,West,,VEND1052,Fill describe marriage later least.
TRX105106,2022-05-11,16900.8,Equity,Equity,Enterprise,West,,,Policy that purpose account on.
TRX105107,2023-05-24,-29282.53,Expense,Utilities,Retail,East,,VEND1006,Job either someone together room need.
TRX105108,2022-12-07,205694.21,Revenue,Subscription,Retail,North,CUST10021,,Talk set name certain short gun.
TRX105109,2022-02-17,162046.82,Revenue,Service,Retail,East,CUST10218,,Response will front.
TRX105110,2023-08-08,127545.83,Revenue,Product,Retail,East,CUST10169,,Way blue main chance member hear.
TRX105111,2023-08-19,-46196.76,Expense,Marketing,Enterprise,East,,VEND1034,Reflect finally reduce art information account history surface.
TRX105112,2023-06-05,-2000.0,Expense,Supplies,Online,North,,VEND1060,Sister source player coach.
TRX105113,2023-04-10,120205.89,Revenue,Product,Retail,West,CUST10035,,Mission chance we the local himself watch.
TRX105114,2022-09-16,-56628.9,Expense,Marketing,Retail,West,,VEND1035,We market culture treat.
TRX105115,2022-01-29,20393.15,Asset,Asset,Retail,North,,,Here their car identify exactly region give group.
TRX105116,2023-01-16,-56246.11,Expense,Utilities,Retail,North,,VEND1004,Glass item agency they sign number table.
TRX105117,2023-03-04,149499.12,Revenue,Subscription,Online,West,CUST10346,,Father process represent parent.
TRX105118,2023-09-19,160001.04,Revenue,Product,Enterprise,East,CUST10334,,Back itself who.
TRX105119,2022-10-21,157214.88,Revenue,Subscription,Enterprise,South,CUST10228,,Certainly cultural as debate their baby.
TRX105120,2023-09-01,122213.67,Revenue,Product,Online,South,CUST10162,,Girl ground special author argue.
TRX105121,2022-07-05,-41788.97,Expense,Marketing,Retail,West,,VEND1094,Season trade attorney security those interest same.
TRX105122,2022-10-12,-69831.8,Expense,Payroll,Enterprise,South,,VEND1000,His idea game such maybe those long.
TRX105123,2022-11-26,156216.96,Revenue,Service,Enterprise,West,CUST10361,,What page most population decide.
TRX105124,2022-01-28,-31548.58,Expense,Other,Enterprise,East,,VEND1065,Tax study catch traditional exactly.
TRX105125,2023-11-14,117512.98,Revenue,Product,Retail,South,CUST10104,,Produce write money arm can high add.
TRX105126,2023-12-28,192740.66,Revenue,Service,Enterprise,East,CUST10358,,Network night lay under ability fall else.
TRX105127,2022-09-05,164644.8,Revenue,Product,Enterprise,East,CUST10291,,Detail market answer establish alone game.
TRX105128,2023-12-21,147239.58,Revenue,Service,Enterprise,North,CUST10316,,Medical director evening build.
TRX105129,2023-03-07,-26587.85,Expense,Rent,Online,East,,VEND1020,Movement more themselves leave.
TRX105130,2023-11-27,-27217.48,Expense,Other,Online,North,,VEND1104,Exactly low eight career attack.
TRX105131,2023-10-10,136463.68,Revenue,Service,Enterprise,East,CUST10335,,Throw science mission condition off plant media probably.
TRX105132,2023-01-31,-46621.54,Expense,Supplies,Online,North,,VEND1060,Box company most page approach.
TRX105133,2023-12-11,179912.32,Revenue,Product,Enterprise,North,CUST10049,,Find window network mission.
TRX105134,2023-03-30,-49879.75,Expense,Marketing,Online,West,,VEND1070,Close color head color above condition west real.
TRX105135,2022-01-20,-32210.65,Expense,Marketing,Retail,West,,VEND1041,Be inside term reach job seat.
TRX105136,2022-01-05,-26758.24,Expense,Payroll,Online,East,,VEND1041,Fund leg impact star during.
TRX105137,2022-03-28,21533.37,Liability,Liability,Retail,East,,,Join game along sell thousand money.
TRX105138,2022-02-04,202586.28,Revenue,Product,Enterprise,East,CUST10089,,Then edge training enter.
TRX105139,2022-10-15,158256.14,Revenue,Subscription,Online,East,CUST10320,,Enter radio dream five.
TRX105140,2022-04-10,-71723.86,Expense,Rent,Online,West,,VEND1021,Time who turn avoid school along why ask.
TRX105141,2023-05-21,24461.1,Asset,Asset,Retail,South,,,High should rich ground finish main reach.
TRX105142,2023-09-06,240494.82,Revenue,Service,Online,East,CUST10089,,Matter sing than outside.
TRX105143,2023-08-03,-36689.06,Expense,Other,Enterprise,West,,VEND1032,Spring try do worry baby star option.
TRX105144,2022-10-20,211697.96,Revenue,Service,Online,West,CUST10246,,Its office and claim cover goal.
TRX105145,2023-05-03,-35962.44,Expense,Marketing,Retail,North,,VEND1104,Eight next recognize week.
TRX105146,2022-06-17,-41294.79,Expense,Other,Enterprise,South,,VEND1012,Before much black play hold.
TRX105147,2023-09-28,-22691.59,Expense,Marketing,Enterprise,South,,VEND1105,Development lose show.
TRX105148,2023-11-07,-46536.0,Expense,Payroll,Retail,South,,VEND1035,Whatever cost test away.
TRX105149,2023-02-17,-65637.98,Expense,Other,Enterprise,South,,VEND1056,Investment fact statement than treat.
TRX105150,2023-09-23,161668.93,Revenue,Subscription,Retail,West,CUST10272,,Support trip what blue.
TRX105151,2023-05-13,19257.17,Equity,Equity,Retail,South,,,Party today beautiful quality factor firm success strong.
TRX105152,2023-07-01,112953.3,Revenue,Product,Retail,South,CUST10085,,Write picture development little research.
TRX105153,2023-09-17,153720.28,Revenue,Product,Retail,South,CUST10362,,Store address discussion whether among.
TRX105154,2022-03-11,-25135.39,Expense,Supplies,Online,East,,VEND1111,Simply land claim magazine prepare cause.
TRX105155,2023-06-07,-66709.02,Expense,Supplies,Enterprise,North,,VEND1102,Play perhaps impact sit church industry.
TRX105156,2022-07-15,29682.97,Liability,Liability,Retail,West,,,They today notice carry sign big.
TRX105157,2023-01-02,239764.86,Revenue,Product,Online,East,CUST10200,,Debate moment tax everything his I today.
TRX105158,2022-01-08,23865.61,Asset,Asset,Retail,East,,,Action will ability available act.
TRX105159,2022-10-08,27160.95,Equity,Equity,Online,East,,,Decide common keep indeed must either.
TRX105160,2022-03-09,-39553.43,Expense,Other,Retail,West,,VEND1051,Whom interesting who issue summer.
TRX105161,2023-10-07,154862.83,Revenue,Product,Online,South,CUST10230,,Short management difference hit exactly.
TRX105162,2023-11-11,25359.7,Asset,Asset,Retail,South,,,Value approach news task.
TRX105163,2023-02-06,-10130.39,Expense,Rent,Enterprise,South,,VEND1075,Bit push agreement place he school.
TRX105164,2022-10-13,86326.86,Revenue,Service,Retail,North,CUST10362,,Save inside worry financial yeah.
TRX105165,2023-09-24,-47481.23,Expense,Other,Online,West,,VEND1075,Game his prepare couple central.
TRX105166,2022-02-12,161110.21,Revenue,Subscription,Online,East,CUST10062,,Bed sea human do service piece.
TRX105167,2023-05-06,83556.3,Revenue,Product,Retail,West,CUST10091,,Experience expect pass in ever.
TRX105168,2022-12-30,184499.69,Revenue,Service,Retail,East,CUST10239,,Call reflect stop team go significant.
TRX105169,2022-09-29,180724.0,Revenue,Service,Enterprise,West,CUST10184,,We ahead drop voice same.
TRX105170,2023-06-26,206507.44,Revenue,Service,Online,South,CUST10064,,Message hard TV represent contain number official employee.
TRX105171,2022-08-12,-2000.0,Expense,Payroll,Enterprise,East,,VEND1084,Record carry herself forget loss television.
TRX105172,2023-03-19,170131.4,Revenue,Service,Retail,North,CUST10366,,Church notice public each idea loss.
TRX105173,2023-11-28,19649.87,Asset,Asset,Retail,North,,,Wear challenge medical her last.
TRX105174,2023-06-11,92468.56,Revenue,Service,Retail,South,CUST10020,,Key as product example.
TRX105175,2023-07-27,-52329.95,Expense,Marketing,Retail,North,,VEND1057,Keep so executive Republican address southern let.
TRX105176,2022-07-11,135905.55,Revenue,Subscription,Online,North,CUST10365,,Leader along impact service star class hard.
TRX105177,2022-05-24,113859.59,Revenue,Service,Online,North,CUST10238,,Write weight a lawyer old space.
TRX105178,2022-12-01,234513.08,Revenue,Subscription,Online,East,CUST10189,,Enter more sort pretty thank conference.
TRX105179,2023-01-07,101849.12,Revenue,Product,Enterprise,East,CUST10330,,Feeling none no fill few pretty.
TRX105180,2022-08-31,177478.76,Revenue,Subscription,Retail,South,CUST10181,,North reflect knowledge.
TRX105181,2022-05-20,-22357.21,Expense,Other,Enterprise,West,,VEND1058,Help enjoy two box.
TRX105182,2022-12-16,211782.17,Revenue,Product,Online,West,CUST10233,,Particular apply amount finally degree control.
TRX105183,2023-07-21,-12388.18,Expense,Other,Enterprise,East,,VEND1086,Side situation strong instead song thousand ok fear.
TRX105184,2022-09-14,156935.33,Revenue,Product,Retail,North,CUST10180,,Financial six might small lay.
TRX105185,2022-08-18,-27680.69,Expense,Other,Online,North,,VEND1039,Since how city site economic.
TRX105186,2023-11-14,-38001.93,Expense,Payroll,Online,South,,VEND1094,Focus spring spring feel study price.
TRX105187,2022-08-30,73896.2,Revenue,Product,Online,North,CUST10315,,Eye professor statement main expect community himself.
TRX105188,2023-05-13,185674.95,Revenue,Product,Online,North,CUST10345,,At say still option.
TRX105189,2022-04-23,-45942.31,Expense,Payroll,Enterprise,South,,VEND1014,Put on large ready.
TRX105190,2022-05-17,144885.1,Revenue,Service,Online,North,CUST10151,,National democratic most relationship return less.
TRX105191,2022-08-30,137278.11,Revenue,Product,Online,West,CUST10068,,Maintain doctor not area with she low its.
TRX105192,2023-08-21,114400.97,Revenue,Subscription,Online,East,CUST10262,,Color word quite.
TRX105193,2023-07-25,-5583.63,Expense,Payroll,Retail,North,,VEND1056,Must artist sound.
TRX105194,2022-11-21,142710.18,Revenue,Product,Enterprise,North,CUST10119,,Very sing executive about trouble movement.
TRX105195,2023-07-15,163377.26,Revenue,Product,Enterprise,North,CUST10263,,Collection door human street line bed.
TRX105196,2022-09-16,-24308.46,Expense,Marketing,Enterprise,South,,VEND1032,Decision language lot board mouth what hope.
TRX105197,2023-01-07,28451.91,Liability,Liability,Enterprise,North,,,Doctor wish fight read.
TRX105198,2022-09-10,-47868.07,Expense,Supplies,Enterprise,South,,VEND1039,Range push trip former level actually food region.
TRX105199,2022-04-09,-15606.12,Expense,Utilities,Online,South,,VEND1014,Yard personal again magazine about them mother.
TRX105200,2023-07-30,13946.29,Asset,Asset,Online,South,,,Argue clearly community site.
TRX105201,2023-11-18,150968.53,Revenue,Service,Retail,South,CUST10277,,Item despite most receive successful high green commercial.
TRX105202,2022-11-03,-63450.96,Expense,Other,Enterprise,West,,VEND1009,Picture heavy service people back fly.
TRX105203,2023-08-26,128103.08,Revenue,Subscription,Enterprise,East,CUST10008,,Sing next suddenly upon.
TRX105204,2022-04-23,-43184.64,Expense,Utilities,Enterprise,East,,VEND1014,Positive try daughter.
TRX105205,2022-09-30,-10504.44,Expense,Utilities,Enterprise,West,,VEND1117,Development wall leader across.
TRX105206,2023-05-06,219063.48,Revenue,Subscription,Online,East,CUST10316,,Go main chance.
TRX105207,2023-01-29,219876.65,Revenue,Subscription,Enterprise,North,CUST10322,,Store worry treatment amount.
TRX105208,2023-02-18,306732.56,Revenue,Subscription,Retail,North,CUST10260,,Politics need hold shake standard move.
TRX105209,2022-02-24,219690.3,Revenue,Product,Retail,West,CUST10262,,Science election step.
TRX105210,2022-08-18,258317.06,Revenue,Subscription,Online,North,CUST10013,,Any model recently event price.
TRX105211,2022-02-21,16081.98,Equity,Equity,Enterprise,East,,,Offer pull suffer.
TRX105212,2023-08-11,133761.97,Revenue,Product,Online,West,CUST10303,,Everybody black participant.
TRX105213,2023-06-03,-55976.15,Expense,Payroll,Retail,South,,VEND1104,Goal be only.
TRX105214,2023-05-29,48569.32,Revenue,Subscription,Online,South,CUST10238,,Wish college drive person beyond family.
TRX105215,2022-03-22,16678.07,Liability,Liability,Enterprise,East,,,Majority indicate wind end.
TRX105216,2022-04-30,207515.2,Revenue,Subscription,Online,North,CUST10075,,Rock article religious.
TRX105217,2022-11-06,-40179.81,Expense,Payroll,Enterprise,North,,VEND1099,Outside democratic even among could.
TRX105218,2022-10-18,158651.93,Revenue,Subscription,Enterprise,West,CUST10289,,Hand majority reflect piece generation machine our keep.
TRX105219,2022-07-31,-28862.71,Expense,Utilities,Retail,North,,VEND1084,Government economic scientist also hour.
TRX105220,2022-03-16,-54868.29,Expense,Payroll,Retail,West,,VEND1029,Sure investment allow center way majority audience.
TRX105221,2022-12-13,169915.99,Revenue,Subscription,Enterprise,East,CUST10019,,Evidence name system from stand agreement everything.
TRX105222,2023-02-08,223182.44,Revenue,Product,Retail,North,CUST10319,,Treat current someone role he.
TRX105223,2023-06-27,30232.14,Equity,Equity,Retail,North,,,Option news pressure share plant assume clear hold.
TRX105224,2022-05-19,173279.35,Revenue,Service,Retail,West,CUST10123,,Knowledge daughter government interest.
TRX105225,2023-04-16,-31769.19,Expense,Utilities,Online,South,,VEND1079,Painting PM reason surface describe majority.
TRX105226,2023-06-30,196813.96,Revenue,Product,Online,West,CUST10333,,Manager war big ready specific fire.
TRX105227,2023-02-25,-66866.13,Expense,Utilities,Online,North,,VEND1042,Claim within him land herself account prepare.
TRX105228,2023-09-22,229118.76,Revenue,Product,Online,West,CUST10296,,Foot fish without political performance task.
TRX105229,2022-01-29,204574.23,Revenue,Subscription,Online,South,CUST10165,,Nor chair drug.
TRX105230,2022-04-25,-37645.37,Expense,Supplies,Retail,South,,VEND1025,Few network agreement tough likely be avoid.
TRX105231,2022-09-15,-77267.4,Expense,Other,Retail,West,,VEND1095,Front skill goal partner politics drop who test.
TRX105232,2023-01-09,-38235.54,Expense,Marketing,Enterprise,West,,VEND1118,Table science face everybody somebody.
TRX105233,2022-04-18,-43249.0,Expense,Utilities,Retail,West,,VEND1078,Large now enough girl TV.
TRX105234,2022-12-26,-10678.22,Expense,Marketing,Online,East,,VEND1045,Over south minute training free worry just.
TRX105235,2022-05-05,148206.51,Revenue,Product,Retail,West,CUST10219,,Various first off task.
TRX105236,2023-06-20,143004.1,Revenue,Product,Enterprise,South,CUST10309,,Seat manager current outside many letter many.
TRX105237,2023-05-12,-64558.22,Expense,Utilities,Enterprise,North,,VEND1103,Top social scene whether write.
TRX105238,2023-05-10,-2000.0,Expense,Supplies,Online,South,,VEND1077,Quite usually everyone crime.
TRX105239,2022-11-21,-36480.11,Expense,Payroll,Retail,East,,VEND1085,Them sport top president poor.
TRX105240,2023-10-02,21115.45,Asset,Asset,Retail,East,,,Political discuss skin house general.
TRX105241,2023-10-07,270138.03,Revenue,Subscription,Enterprise,East,CUST10155,,Case value establish natural voice.
TRX105242,2023-11-19,18928.59,Equity,Equity,Retail,West,,,Financial agent call reflect election officer speak.
TRX105243,2023-08-27,184901.83,Revenue,Service,Online,North,CUST10238,,Finish almost election business firm check several.
TRX105244,2023-09-25,190810.64,Revenue,Subscription,Retail,North,CUST10032,,Collection nothing level meet return.
TRX105245,2023-09-24,11402.27,Asset,Asset,Enterprise,East,,,That evening reality clearly.
TRX105246,2022-01-19,162217.52,Revenue,Subscription,Enterprise,North,CUST10201,,Mention positive them father evening.
TRX105247,2023-11-13,171306.98,Revenue,Service,Online,West,CUST10234,,Least hair understand Mr second away.
TRX105248,2022-03-27,-42869.27,Expense,Supplies,Online,South,,VEND1039,Trial international next seven start treat.
TRX105249,2023-04-04,-31080.89,Expense,Other,Retail,West,,VEND1085,Fill than form lay.
